tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569861209781989377,positive,0.3482,na,0.0,Virgin America,na,AdamJdubs,na,0,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,na,2015-02-23 06:07:54 -0800,Earth,Eastern Time (US & Canada)
569847920192655361,negative,1.0,Late Flight,1.0,Virgin America,na,nicholas_v,na,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?","[26.074379, -80.1416831]",2015-02-23 05:15:06 -0800,na,Eastern Time (US & Canada)
569814339785338880,positive,1.0,na,na,Virgin America,na,tstashajones,na,0,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience",na,2015-02-23 03:01:39 -0800,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
569777607371128834,positive,1.0,na,na,Virgin America,na,SkateMamas,na,0,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,na,2015-02-23 00:35:42 -0800,"Los Angeles, CA",na
569774078233419776,positive,1.0,na,na,Virgin America,na,dngoo,na,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,na,2015-02-23 00:21:40 -0800,"Near a park, water, or lights",Pacific Time (US & Canada)
569770363623575552,positive,1.0,na,na,Virgin America,na,SamBrittenham,na,0,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining",na,2015-02-23 00:06:55 -0800,USA,Eastern Time (US & Canada)
569748316776325120,negative,0.6832,Customer Service Issue,0.3773,Virgin America,na,usagibrian,na,0,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,na,2015-02-22 22:39:18 -0800,San Francisco CA,Pacific Time (US & Canada)
569741221783957504,negative,1.0,Flight Booking Problems,0.6767,Virgin America,na,usagibrian,na,0,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?",na,2015-02-22 22:11:07 -0800,San Francisco CA,Pacific Time (US & Canada)
569737603617943552,negative,1.0,Customer Service Issue,0.6527,Virgin America,na,KindofLuke,na,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,na,2015-02-22 21:56:44 -0800,na,na
569714127792254976,positive,1.0,na,na,Virgin America,na,ptbrodie,na,0,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,na,2015-02-22 20:23:27 -0800,San Francisco,na
569675144353828864,positive,1.0,na,na,Virgin America,na,cheryleng,na,0,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,"[33.9469039, -118.40716847]",2015-02-22 17:48:33 -0800,na,Pacific Time (US & Canada)
569674358135914496,neutral,1.0,na,na,Virgin America,na,HishamSharaby,na,0,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?",na,2015-02-22 17:45:25 -0800,New York,Eastern Time (US & Canada)
569666477265018881,negative,0.6703,Customer Service Issue,0.6703,Virgin America,na,ChrisFordisHere,na,0,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,"[51.04345575, -114.06071363]",2015-02-22 17:14:06 -0800,NYC,Tehran
569652497947734017,positive,1.0,na,na,Virgin America,na,JKF1897,na,0,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,na,2015-02-22 16:18:33 -0800,na,na
569649116487290880,neutral,1.0,na,na,Virgin America,na,F6x,na,0,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,"[40.64662464, -73.77090177]",2015-02-22 16:05:07 -0800,"San Francisco, CA",Pacific Time (US & Canada)
569643262459269120,neutral,0.6535,na,0.0,Virgin America,na,lawyang588,na,0,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,na,2015-02-22 15:41:51 -0800,na,na
569642845516275712,negative,1.0,Customer Service Issue,0.6448,Virgin America,na,melokudo,na,0,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,na,2015-02-22 15:40:12 -0800,na,Eastern Time (US & Canada)
569634318349246464,negative,1.0,Can't Tell,1.0,Virgin America,na,ChrysiChrysic,na,0,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,na,2015-02-22 15:06:19 -0800,na,na
569633630978310145,neutral,1.0,na,na,Virgin America,na,nikkisixxfan93,na,0,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,na,2015-02-22 15:03:35 -0800,"Sacramento,California",Pacific Time (US & Canada)
569633279546036224,negative,1.0,Cancelled Flight,0.6875,Virgin America,na,ChrysiChrysic,na,0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,na,2015-02-22 15:02:11 -0800,na,na
569630092273410048,negative,1.0,Late Flight,1.0,Virgin America,na,MOCBlogger,na,0,@VirginAmerica Another delayed flight? #likingyoulessandless,na,2015-02-22 14:49:31 -0800,San Diego,Alaska
569627480425766912,negative,1.0,Customer Service Issue,1.0,Virgin America,na,tfaz,na,0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,na,2015-02-22 14:39:09 -0800,"Oakland, California",Pacific Time (US & Canada)
569625739231948800,positive,1.0,na,na,Virgin America,na,lisaptv,na,1,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,na,2015-02-22 14:32:14 -0800,na,Mountain Time (US & Canada)
569625609799774208,neutral,1.0,na,na,Virgin America,na,dropapp,na,0,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9",na,2015-02-22 14:31:43 -0800,na,na
569620102389350401,positive,0.7011,na,na,Virgin America,na,HollywoodHotMom,na,0,@VirginAmerica always!!! Xoxo,na,2015-02-22 14:09:50 -0800,All Over!,Pacific Time (US & Canada)
569619569372823552,negative,1.0,Flight Booking Problems,1.0,Virgin America,na,GoShar2012,na,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,na,2015-02-22 14:07:43 -0800,"Providence, RI",Eastern Time (US & Canada)
569618527948115968,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,na,MOCBlogger,na,0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,na,2015-02-22 14:03:34 -0800,San Diego,Alaska
569616490380439552,positive,1.0,na,na,Virgin America,na,SkateMamas,na,0,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,na,2015-02-22 13:55:28 -0800,"Los Angeles, CA",na
569615109363929088,neutral,0.355,na,0.0,Virgin America,na,FiDiFamilies,na,0,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃,na,2015-02-22 13:49:59 -0800,New York City ,Eastern Time (US & Canada)
569614365755899905,negative,0.6889,Late Flight,0.6889,Virgin America,na,jarrydosborne,na,0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,na,2015-02-22 13:47:02 -0800,New York,Eastern Time (US & Canada)
569614024578600960,positive,1.0,na,na,Virgin America,na,HollywoodHotMom,na,0,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,na,2015-02-22 13:45:41 -0800,All Over!,Pacific Time (US & Canada)
569609971383586817,negative,1.0,Cancelled Flight,1.0,Virgin America,na,mlorenzen,na,0,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",na,2015-02-22 13:29:34 -0800,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
569608328998887424,negative,0.679,Flight Booking Problems,0.3684,Virgin America,na,Tyler_Starrine,na,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,na,2015-02-22 13:23:03 -0800,Los Angeles,Pacific Time (US & Canada)
569599867716132864,positive,1.0,na,na,Virgin America,na,jessicajaymes,na,2,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,"[33.94652852, -118.40766257]",2015-02-22 12:49:25 -0800,"hollywood, california",Pacific Time (US & Canada)
569596445680115712,positive,1.0,na,na,Virgin America,na,livingfitly,na,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,na,2015-02-22 12:35:49 -0800,"Washington, DC",Eastern Time (US & Canada)
569596097540132864,negative,1.0,Damaged Luggage,0.6501,Virgin America,na,khartline,na,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,na,2015-02-22 12:34:26 -0800,Las Vegas,Pacific Time (US & Canada)
569594386066984960,negative,1.0,Damaged Luggage,1.0,Virgin America,na,khartline,na,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,na,2015-02-22 12:27:38 -0800,Las Vegas,Pacific Time (US & Canada)
569586660909973504,neutral,1.0,na,na,Virgin America,na,MACRoxburgh,na,0,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,na,2015-02-22 11:56:57 -0800,na,Atlantic Time (Canada)
569580805036453888,positive,1.0,na,na,Virgin America,na,paulnakada,na,0,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),na,2015-02-22 11:33:40 -0800,San Francisco,Pacific Time (US & Canada)
569575679722786816,neutral,1.0,na,na,Virgin America,na,wildcatdad,na,0,@VirginAmerica is your website ever coming back online?,na,2015-02-22 11:13:18 -0800,na,na
569575003248676864,neutral,0.6732,na,0.0,Virgin America,na,RheaThurman1,na,0,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",na,2015-02-22 11:10:37 -0800,na,na
569574973662232576,neutral,1.0,na,na,Virgin America,na,Osiris91780,na,0,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,na,2015-02-22 11:10:30 -0800,na,na
569574961158815745,neutral,1.0,na,na,Virgin America,na,HeatherWhoo,na,0,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,na,2015-02-22 11:10:27 -0800,na,na
569572942381649920,negative,1.0,Customer Service Issue,0.6983,Virgin America,na,paulnakada,na,0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,na,2015-02-22 11:02:26 -0800,San Francisco,Pacific Time (US & Canada)
569572740723712001,negative,0.6593,Cancelled Flight,0.6593,Virgin America,na,RampantSmashing,na,0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,na,2015-02-22 11:01:38 -0800,CA,na
569566981835218944,negative,1.0,Flight Booking Problems,0.6556,Virgin America,na,intlwriter,na,0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",na,2015-02-22 10:38:45 -0800,@ the moment in New Delhi,Pacific Time (US & Canada)
569564853460807680,negative,1.0,Late Flight,0.3571,Virgin America,na,finslippy,na,0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",na,2015-02-22 10:30:17 -0800,Brooklyn,Eastern Time (US & Canada)
569564610837086209,negative,1.0,Cancelled Flight,1.0,Virgin America,na,finslippy,na,0,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",na,2015-02-22 10:29:19 -0800,Brooklyn,Eastern Time (US & Canada)
569562202405019650,negative,1.0,Bad Flight,1.0,Virgin America,na,Gr8Fratsby,na,0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,na,2015-02-22 10:19:45 -0800,"Washington, DC",Eastern Time (US & Canada)
569541127340040192,negative,0.6517,Customer Service Issue,0.3371,Virgin America,na,sbaaronson,na,0,@VirginAmerica is the website down?,na,2015-02-22 08:56:00 -0800,Los Angeles,na
569540405676654592,negative,0.68,Customer Service Issue,0.35,Virgin America,na,jonesbasf,na,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,na,2015-02-22 08:53:08 -0800,na,na
569494748341407744,negative,1.0,Customer Service Issue,0.7002,Virgin America,na,Gr8Fratsby,na,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,na,2015-02-22 05:51:43 -0800,"Washington, DC",Eastern Time (US & Canada)
569482263345307648,neutral,1.0,na,na,Virgin America,na,NewsSWA,na,0,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,na,2015-02-22 05:02:06 -0800,FL410,Sydney
569477692166316033,negative,1.0,Customer Service Issue,1.0,Virgin America,na,CSHangover,na,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,na,2015-02-22 04:43:56 -0800,Tokyo,Irkutsk
569461469042966528,negative,1.0,longlines,0.6818,Virgin America,na,girlphotophilly,na,0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,na,2015-02-22 03:39:28 -0800,"Philadelphia, Pa",Eastern Time (US & Canada)
569459618881019905,neutral,1.0,na,na,Virgin America,na,NewsSWA,na,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,na,2015-02-22 03:32:07 -0800,FL410,Sydney
569452063920226304,neutral,1.0,na,na,Virgin America,na,NewsSWA,na,0,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",na,2015-02-22 03:02:06 -0800,FL410,Sydney
569447071910105089,neutral,1.0,na,na,Virgin America,na,Graemelodge5545,na,0,@VirginAmerica Lister to my show my on Monday 1230 130,na,2015-02-22 02:42:16 -0800,na,na
569429411646156800,neutral,1.0,na,na,Virgin America,na,NewsSWA,na,0,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,na,2015-02-22 01:32:05 -0800,FL410,Sydney
569369239183872000,negative,1.0,Can't Tell,0.6629999999999999,Virgin America,na,Boards707,na,0,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",na,2015-02-21 21:32:59 -0800,"Belmar, NJ",Eastern Time (US & Canada)
569368160291463168,negative,1.0,Customer Service Issue,0.6777,Virgin America,na,MikeWiener,na,0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,na,2015-02-21 21:28:42 -0800,na,Eastern Time (US & Canada)
569356387785900032,neutral,0.6816,na,0.0,Virgin America,na,khartline,na,0,@VirginAmerica I'd love to know what your policy is for damaged luggage.,na,2015-02-21 20:41:55 -0800,Las Vegas,Pacific Time (US & Canada)
569354267854704641,positive,1.0,na,na,Virgin America,na,simpasmore,na,0,@VirginAmerica Thank you for the follow,na,2015-02-21 20:33:30 -0800,Barbados ,Eastern Time (US & Canada)
569351220097216512,negative,1.0,Customer Service Issue,1.0,Virgin America,na,ChrysiChrysic,na,0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,na,2015-02-21 20:21:23 -0800,na,na
569348775631675392,negative,1.0,Cancelled Flight,0.3709,Virgin America,na,ChrysiChrysic,na,0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,na,2015-02-21 20:11:40 -0800,na,na
569324558999691264,neutral,0.6701,na,0.0,Virgin America,na,TTINAC11,na,0,@VirginAmerica @TTINAC11 I DM you,na,2015-02-21 18:35:27 -0800,"Las Vegas, NV",Mountain Time (US & Canada)
569323106210152448,neutral,0.6942,na,0.0,Virgin America,na,elaurawrr,na,0,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,na,2015-02-21 18:29:40 -0800,na,Arizona
